Threshold,Precision,Recall,F2
0.06498779,0.11173184357541899,0.7228915662650602,0.3452243958570121
0.06504658,0.11194029850746269,0.7228915662650602,0.345622119815373
0.06520232,0.11214953271028037,0.7228915662650602,0.34602076124537934
0.065373145,0.11235955056179775,0.7228915662650602,0.3464203233253396
0.065584645,0.1125703564727955,0.7228915662650602,0.34682080924825925
0.065760516,0.11278195488721804,0.7228915662650602,0.3472222222219264
0.0658122,0.11299435028248588,0.7228915662650602,0.3476245654689973
0.065851726,0.11320754716981132,0.7228915662650602,0.3480278422270821
0.065886505,0.11342155009451796,0.7228915662650602,0.34843205574883274
0.06600907,0.11363636363636363,0.7228915662650602,0.34883720930202927
0.066123776,0.11385199240986717,0.7228915662650602,0.3492433061696686
0.06612901,0.11216730038022814,0.7108433734939759,0.34382284382254724
0.06624243,0.11238095238095239,0.7108433734939759,0.34422403733925994
0.06636993,0.11259541984732824,0.7108433734939759,0.34462616822400227
0.06651618,0.11281070745697896,0.7108433734939759,0.3450292397657849
0.06652409,0.11302681992337164,0.7108433734939759,0.34543325526902374
0.06655046,0.11324376199616124,0.7108433734939759,0.3458382180536301
0.06680909,0.11346153846153846,0.7108433734939759,0.34624413145510174
0.06698246,0.11368015414258188,0.7108433734939759,0.3466509988246144
0.067025125,0.1138996138996139,0.7108433734939759,0.3470588235291142
0.06716352,0.11411992263056092,0.7108433734939759,0.3474676089514102
0.06721571,0.11434108527131782,0.7108433734939759,0.34787735849026824
0.06737714,0.1145631067961165,0.7108433734939759,0.3482880755605049
0.067423016,0.11478599221789883,0.7108433734939759,0.3486997635930826
0.06753781,0.11500974658869395,0.7108433734939759,0.3491124260352047
0.06756063,0.11328125,0.6987951807228916,0.34360189573429883
0.06763824,0.11350293542074363,0.6987951807228916,0.3440094899166648
0.06772134,0.11372549019607843,0.6987951807228916,0.3444180522562335
0.06787589,0.11394891944990176,0.6987951807228916,0.3448275862065978
0.06801152,0.1141732283464567,0.6987951807228916,0.3452380952377964
